seller_id,seller_city,seller_state,total_orders,total_items_sold,product_revenue,freight_revenue,total_revenue,avg_item_total_value,late_delivery_item_rows
bf00385a5f7fc1ef39a13c2e9ee50a5f,sao paulo,SP,29,29,870.3,342.73,1213.03,41.83,0
18e694e0e48ed6f7aa3f24aade5fd697,varzea paulista,SP,31,34,701.54,504.23,1205.77,35.46,1
e250d617a0ad591ba9bd663e584a895d,guarulhos,SP,8,20,904.12,300.79,1204.91,60.25,0
2d42ebcda99fd55f6f4bc2f1ca035d50,uruacu,GO,10,11,921.5,282.47,1203.97,109.45,0
10089e9f2fd0c668a8fd4e52e1698888,sao jose do rio preto,SP,3,3,1139.9,59.41,1199.31,399.77,0
10076e5788b8ee532724bcd460baf762,batatais,SP,23,26,821.48,377.3,1198.78,46.11,1
c03121937e54a93fcc1825c3098bbb6e,curitiba,PR,7,7,1043.0,154.94,1197.94,171.13,0
48328ec9a579151d9cc6a86d4a59336c,canoas,RS,1,1,1099.0,97.78,1196.78,1196.78,0
9485a23c0430ba1d58d359391606fce6,santo andre,SP,5,5,1129.9,65.25,1195.15,239.03,1
365e445f796710c3431557e85caa25db,sao paulo,SP,4,5,1115.0,79.3,1194.3,238.86,0
557f22c76691849db52d2abccf0015d0,morrinhos,GO,13,14,865.86,326.7,1192.56,85.18,0
28f10b1c5e5abb9d4857745bede6147c,sao paulo,SP,28,28,835.0,350.42,1185.42,42.34,6
eb72802c83dc7547529c9546d1a9b8ef,rio claro,SP,8,8,1063.92,117.71,1181.63,147.7,0
167fd940acebc789debd6eb418c46e38,franca,SP,5,5,1077.58,100.9,1178.48,235.7,1
3d5d0dc7073a299e31fa718ce1bc00b6,rio de janeiro,RJ,23,24,790.7,387.43,1178.13,49.09,3
8f2b51a30523cdecddc2f179f351c7d6,sao paulo,SP,7,8,1027.9,148.33,1176.23,147.03,0
e21a1e8be4715b0fcfd5385643bc49c4,jaguaruna,SC,21,24,703.6,472.29,1175.89,49.0,0
51e4e89242cbb846c2deff3dc015650e,rio grande,RS,16,16,822.58,353.17,1175.75,73.48,0
39f776d2974049026ff531fc42ef2a3e,goiania,GO,3,4,1084.04,90.37,1174.41,293.6,0
edd066cd02126d7800f9b66e980e9931,brasilia,DF,6,6,987.7,186.23,1173.93,195.66,1
7df1fc11cc5cbc518b39faa60cf5d67c,campo grande,MS,5,5,1037.6,134.36,1171.96,234.39,0
05730013efda596306417c3b09302475,criciuma,SC,4,4,952.0,216.67,1168.67,292.17,0
e58a5b390e28abc0b216cfb0e07d27d7,rio de janeiro,RJ,7,7,1022.6,144.63,1167.23,166.75,0
55dedd83e501d8248880557d9073cbfd,rio de janeiro,RJ,8,9,1055.3,110.79,1166.09,129.57,0
d66c11a9572221d92fbb8c4897db5f9b,rio de janeiro,RJ,16,16,776.56,387.82,1164.38,72.77,0
8b655f0855926bcb49f5835d38dfddf6,osasco,SP,5,5,1089.5,73.31,1162.81,232.56,1
82cb9f452fe8334df74b22d37824b431,caxias do sul,RS,14,18,838.2,317.06,1155.26,64.18,0
515d781150feed28a6ac091bb0e3cb8c,campo grande,MS,6,6,1002.35,152.37,1154.72,192.45,0
278b6e0b20c4f61fefaa0577943d7a35,itajai,SC,1,2,1078.0,74.62,1152.62,576.31,0
db46ca7bce82b11f7e247539271fc390,rio de janeiro,RJ,16,16,933.97,215.89,1149.86,71.87,0
e1dc0754bada9ee4cfe9713f22f61292,duque de caxias,RJ,12,12,885.0,264.78,1149.78,95.82,0
05a940b4ecae36cadfd8e93bd9c43257,goiania,GO,10,10,952.0,196.94,1148.94,114.89,0
f8201cab383e484733266d1906e2fdfa,palhoca,SC,10,10,889.0,255.83,1144.83,114.48,2
70849ca4f400aaabb62cb7462a6f1428,belo horizonte,MG,12,12,909.58,233.66,1143.24,95.27,2
1bc2e21de46adfea6b98cc96b00f3b40,joinville,SC,3,5,1039.95,102.6,1142.55,228.51,0
c54679b132454625907c773d273d4126,guaruja,SP,7,8,1032.0,107.93,1139.93,142.49,0
c4fabeea6e569d42d02993bb1f4f1cbc,fortaleza,CE,11,11,859.3,277.22,1136.52,103.32,1
33cbbec1e7e1044aaf11d152172c776f,bento goncalves,RS,15,16,730.67,398.83,1129.5,70.59,0
07017df32dc5f2f1d2801e579548d620,joao pessoa,PB,8,9,946.49,181.75,1128.24,125.36,0
2379bdc3888025689a9deb7b141507d5,mogi mirim,SP,9,9,999.5,126.11,1125.61,125.07,3
6cf476a4ca74498db55cbccdaa9dcfb6,sao paulo,SP,6,7,939.93,185.57,1125.5,160.79,3
633ecdf879b94b5337cca303328e4a25,sao paulo,SP,6,6,1037.6,87.89,1125.49,187.58,4
d1582f4043306e6b91afa6a8a884f898,sao paulo,SP,9,9,990.0,131.92,1121.92,124.66,1
daf565f087a52def0fd5c5825b3661bc,brusque,SC,9,9,813.9,307.93,1121.83,124.65,1
9c690ceacd5c66731bf443ea810195cb,camanducaia,MG,10,12,871.8,249.22,1121.02,93.42,0
ddd51ae8cda92f3995a51fc0f0f3eec7,rio de janeiro,RJ,8,25,842.7,276.92,1119.62,44.78,0
a2deecd5398f5df4987110c80a1972a3,sao paulo,SP,16,16,827.43,292.1,1119.53,69.97,0
7aa538dd6e114e503a2e6154ea352253,catanduva,SP,5,5,1016.68,101.92,1118.6,223.72,0
9198786624eaeb375793215cad26cfa6,rodeio,SC,9,10,908.3,210.07,1118.37,111.84,0
bfd938b22bc99bce1ae60dc602889f52,rio de janeiro,RJ,6,12,922.8,195.46,1118.26,93.19,0
e0eabded302882513ced4ea3eb0c7059,campinas,SP,8,8,978.4,138.79,1117.19,139.65,0
7ecef8194babfec876ca720714327841,campinas,SP,7,8,990.5,123.76,1114.26,139.28,1
d9442042130b7fe579d1295f9f4a248f,sao paulo,SP,19,22,772.16,338.88,1111.04,50.5,1
41c9d3997dd3c072c31139dc5bb5761f,araxa,MG,3,3,998.8,111.74,1110.54,370.18,0
b45d7ebfb7378630f1bcd74b6ff86ff7,belo horizonte,MG,5,5,1007.5,102.51,1110.01,222.0,0
7994081388d55b9cf976c050653dd359,sao paulo,SP,2,6,1020.0,89.65,1109.65,184.94,0
670a9dda115b5a88b18cfadee8de2332,ribeirao preto,SP,11,11,918.9,183.09,1101.99,100.18,0
f0e103c63864d5405b958d984b6e94c9,osasco,SP,11,11,951.7,149.71,1101.41,100.13,0
91543f9849d68d023e17194926598543,blumenau,SC,4,6,834.0,266.57,1100.57,183.43,0
7a9c12e235c36247c3c81f50d6ea9cea,sao caetano do sul,SP,5,5,983.9,115.69,1099.59,219.92,0
7d7d2b7a51328016102d4528c411d630,ibitinga,SP,7,7,918.8,180.05,1098.85,156.98,1
6025c79c035c3d772133b8b8238463b2,pinhais/pr,PR,2,4,989.74,108.59,1098.33,274.58,0
17adeba047385fb0c67d8e90b4296d21,guarulhos,SP,1,3,809.7,287.61,1097.31,365.77,0
ffad1e7127fb622cb64a900751590acd,americana,SP,10,15,884.3,206.53,1090.83,72.72,0
b7d5b4b87af9d42b601865d3f3810bff,florianopolis,SC,2,2,1049.0,41.02,1090.02,545.01,0
4221a7df464f1fe2955934e30ff3a5a1,bahia,BA,5,5,849.5,239.54,1089.04,217.81,0
ef9952469137ff190bacafe117f51537,uberaba,MG,5,5,1002.66,83.94,1086.6,217.32,0
a13aaf2d2886ab9fb30fb9a920160b8f,joinville,SC,4,4,1011.52,74.31,1085.83,271.46,1
a0d7fbb07bb5ebc3b05980e750db56f3,ferraz de vasconcelos,SP,3,4,848.99,236.19,1085.18,271.3,0
1f867308a0ce13133a4e639ff4de0c02,curitiba,PR,7,13,875.1,209.82,1084.92,83.46,0
8e670472e453ba34a379331513d6aab1,juiz de fora,MG,1,1,975.0,108.96,1083.96,1083.96,1
77dcbb67ccb3659bd58eaf5661560a30,lajeado,RS,2,2,984.0,98.56,1082.56,541.28,0
3d621842b2ed28e2b474132480edac3c,sao paulo,SP,10,10,928.91,151.79,1080.7,108.07,0
cb4a705d00e100b9732d0ca34817d441,florianopolis,SC,1,2,998.0,82.56,1080.56,540.28,0
8602a61d680a10a82cceeeda0d99ea3d,sao paulo,SP,17,19,826.99,252.91,1079.9,56.84,1
010da0602d7774602cd1b3f5fb7b709e,sao bernardo do campo,SP,1,5,849.5,230.25,1079.75,215.95,0
dc7192adf8ba09569261f4a8d576afe0,itapeva,SP,7,8,917.0,161.43,1078.43,134.8,0
5a05a16bb50629ee31afab8a6d4c2674,caxias do sul,RS,14,15,794.3,281.18,1075.48,71.7,1
79a679c36c08d606b3fd47ead9de109b,sao paulo,SP,3,7,935.0,137.22,1072.22,153.17,1
68f86ba270525243e68ae74044f992b9,rio de janeiro,RJ,11,12,876.5,194.81,1071.31,89.28,1
4f1f1c8666cdb6442f775c4e8caed465,belo horizonte,MG,2,2,944.98,125.41,1070.39,535.2,0
ae45df84722b1d15c5f32b23a095746c,sao paulo,SP,9,12,901.83,163.66,1065.49,88.79,0
13511db12ac61e2f89c53b72a944a60b,caxias do sul,RS,6,6,798.0,265.97,1063.97,177.33,1
e644cbadf7eeb30d0d29f335ce7d52ec,sao paulo,SP,8,10,878.9,184.69,1063.59,106.36,0
c37b2059d4f90d4feead554e5246565e,sao paulo,SP,12,16,839.3,221.98,1061.28,66.33,7
9d681c7e12db302cb261e721040dde65,curitiba,PR,13,14,785.6,273.08,1058.68,75.62,0
8a43128d7f9a3db592b866e6861a6cce,sao paulo,SP,3,4,990.6,67.89,1058.49,264.62,0
6b9b80d53ba3676eafe60268a810b5a1,belo horizonte,SP,10,10,882.7,172.96,1055.66,105.57,0
80f2cf9abf6b5a0e5c612b5eea6646e6,sao jose do rio preto,SP,7,7,766.08,288.7,1054.78,150.68,1
6e4f5ff6b086632ba8dcb558fb10249e,flores da cunha,RS,5,5,838.9,214.35,1053.25,210.65,0
b81e3a6c866a764974fe849821abeebd,maua,SP,8,11,836.15,216.86,1053.01,95.73,0
1bb3812d5f0747a3ab7348f199001a10,sao paulo,SP,9,9,834.4,215.17,1049.57,116.62,0
74636e24f01da9268b0ed88dacd8513e,sao paulo,SP,4,4,776.0,272.61,1048.61,262.15,1
e3a386fc36e22064434e1fa256f6a9fa,engenheiro coelho,SP,16,17,793.9,253.25,1047.15,61.6,3
dff87e4de60c9736ce8df835951b09bc,sao paulo,SP,2,2,998.0,45.43,1043.43,521.72,0
a67780aba9dd436e7ac0aa1f889e73ec,presidente prudente,SP,6,6,863.0,178.04,1041.04,173.51,2
9e9b539eb2806acee3f5c28085c1db9f,contagem,MG,3,3,967.0,72.47,1039.47,346.49,1
28872dc528e978a639754bc8c2ce5a4c,caxias do sul,RS,1,1,1009.9,29.0,1038.9,1038.9,0
caa9bc43a9fe8cf9c564ddd8a03cc4a6,jacarei,SP,13,14,803.87,233.87,1037.74,74.12,1
ab3e0c171fe84a7ba7de130f19cfb485,colorado,PR,7,10,863.42,172.28,1035.7,103.57,2
e8dba4d70f7f2b20e775d09cae01142d,santa barbara d oeste,SP,9,9,855.91,176.48,1032.39,114.71,1
d8cf3b6a2151949f930d0252b180ec42,mandaguacu,PR,6,19,623.7,406.48,1030.18,54.22,0
0791d9fc1e30678ecf03d3e55fa108d3,belo horizonte,MG,5,11,842.0,186.99,1028.99,93.54,0
48985c61529077fa4f1e38bcff0f2ed3,porto alegre,RS,7,7,879.3,148.07,1027.37,146.77,0
a99504ac23ed125aaf5302af6cc30af9,batatais,SP,1,1,978.0,47.24,1025.24,1025.24,0
0ff83046c3fa22efee8ecf291888b191,caxias do sul,RS,10,11,768.9,254.48,1023.38,93.03,0
4ef4c39cf3c24f326434cf0b2e48046a,sao paulo,SP,8,9,891.0,126.17,1017.17,113.02,1
63a79f5a7eb5cb48a7e5787b141c7993,patos de minas,MG,11,11,815.1,200.83,1015.93,92.36,0
3f9c56764fabca627406093dcb3ef0b4,rio de janeiro,RJ,7,7,909.3,105.65,1014.95,144.99,0
808d4348b916efa08e766ebad39f61eb,sao paulo,SP,21,21,731.1,283.82,1014.92,48.33,1
cac63f48c38cd7d002a7e846dcd99a23,sumare,SP,10,10,874.0,140.62,1014.62,101.46,0
528bcf6680c36dddf07620bd35b33a6f,sao paulo,SP,2,2,969.98,43.86,1013.84,506.92,1
bd4431c1a8dfa744b59e1e2a8bc99b9e,rio de janeiro,RJ,7,7,809.5,204.09,1013.59,144.8,0
cb6c9f5888a7a090c75beaf615925792,vila velha,ES,11,11,779.89,229.08,1008.97,91.72,1
1cbd50a8c52e6cf8e315c5709fab386f,fazenda rio grande,PR,9,9,785.97,220.69,1006.66,111.85,1
134a288e7de827ec5ec62e3ec9c3a295,sao paulo,SP,9,9,877.45,126.55,1004.0,111.56,0
f783a638e9c6af4a7d0dbfde811e7a81,sao paulo,SP,5,5,849.8,153.1,1002.9,200.58,1
c6a7539d424a8402232c2228d7a03c5e,sao paulo,SP,10,15,607.5,393.82,1001.32,66.75,1
d4f117125b59ce73c3302f88ee40c458,sao paulo,SP,17,17,783.29,215.32,998.61,58.74,0
eddd1991bd6d9309995a480c39b95137,ponta grossa,PR,3,3,866.0,132.41,998.41,332.8,0
e51f22821f0c12a16ad5c020cdcd55e9,carapicuiba,SP,4,4,898.71,98.13,996.84,249.21,0
340636a908b13bbe0f4fb63fbe1d0c03,sao jose dos campos,SP,5,6,823.2,169.95,993.15,165.53,0
fe1b067411b8c5066e962aa146ccee03,presidente prudente,SP,8,8,847.78,143.1,990.88,123.86,0
0aa2205ca24f113f4658a5c536667426,sao paulo,SP,4,11,815.62,172.48,988.1,89.83,0
69b5eaa096c3f9d1e5c398c597f567d6,birigui,SP,2,2,938.0,49.02,987.02,493.51,0
d9e7e7778b32987280a6f2cb9a39c57d,sao paulo,SP,11,13,722.5,263.89,986.39,75.88,4
6f83d9e4da896daae20b9b6b2d3ff8d2,pinhalao,PR,11,11,765.19,219.85,985.04,89.55,0
b19c48688808720822399ffa9f2dbe2f,sao paulo,SP,1,1,959.99,24.82,984.81,984.81,0
da6a60cc8cc724fe51be021ff8be779c,sao pedro da aldeia,RJ,12,13,728.79,255.79,984.58,75.74,0
39c763cca83e654764b7a4a650fb9b7c,goiania,GO,11,11,761.0,223.21,984.21,89.47,2
160e4f13fd3a64b1b86807be88b5ffb0,colombo,PR,4,4,886.0,94.45,980.45,245.11,0
e9729944ba65dc3ce425e0c5a22ae7b2,petropolis,RJ,4,4,916.7,61.73,978.43,244.61,1
297d5eccd19fa9a83b2630071ff105e4,curitiba,PR,8,8,834.97,141.76,976.73,122.09,0
5c3460cd3e8a984382ae254e7dd20d9f,sao jose do rio preto,SP,9,10,775.76,198.54,974.3,97.43,0
ca77545ca4d2dfd1431bf61334e2fa3c,maringa,PR,6,10,760.0,213.71,973.71,97.37,0
efff9341f3f8f5237b44ff67ed36a7bf,vitoria,ES,5,5,872.99,99.66,972.65,194.53,0
41c2bad7229b0c25e6becf179ebf63ff,natal,RN,20,23,782.0,189.92,971.92,42.26,0
ac6417315ae5da8f9a38ee11de6f7780,aruja,SP,8,8,788.9,182.53,971.43,121.43,1
c8025364abeecb115431bf95c11a747f,porto alegre,RS,2,2,928.0,43.28,971.28,485.64,1
c89cf7c468a48af70aada384e722f9e2,petropolis,RJ,14,14,745.0,226.01,971.01,69.36,1
8d46553a36e68f95350a200c12f8f2e2,campinas,SP,13,16,746.6,223.0,969.6,60.6,0
562f8cfc51f265411f487d07e9c40e7f,belo horizonte,MG,13,13,766.92,199.33,966.25,74.33,2
e8a85b5f3df47be0984c55fd4064dbb4,brasilia,DF,8,14,743.0,222.99,965.99,69.0,2
d0d70d21e2234dd7cd3cf63fe414148a,sao bento,PB,8,9,598.4,366.59,964.99,107.22,0
b2c97074649f92197d9387d9033dda5f,botucatu,SP,10,11,684.71,279.37,964.08,87.64,1
87d3c3aeb3ead335511b3ce315eb341e,sao paulo,SP,15,15,749.35,213.71,963.06,64.2,1
40536e7ca18e1bce252828e5876466cc,caieiras,SP,2,4,463.96,499.04,963.0,240.75,0
ba5daa4041e1f15cdf34b76e3e18a450,sao paulo,SP,15,15,806.8,152.55,959.35,63.96,0
0aa124728afc1131dff5655f4c6f487b,alfenas,MG,2,2,850.92,107.86,958.78,479.39,0
3492e68f37fd1df87f4f2f2ea247f445,salto,SP,8,9,787.86,169.4,957.26,106.36,1
6861de0f40cacb0602e473c51639f980,curitiba,PR,5,8,674.0,275.73,949.73,118.72,1
7dc9a3355bae96dd82008b313d3a456c,dores de campos,MG,1,1,899.0,50.62,949.62,949.62,0
a1544b9ea0b2390e020537d4daa89049,jundiai,SP,8,8,841.2,107.33,948.53,118.57,0
6d22a1fcebb6dd08c9cd90b92a93e8d0,joinville,SC,12,13,723.7,222.73,946.43,72.8,0
8a40ae794fa3f9892cee24bd5af0488b,curitiba,PR,6,6,739.85,206.41,946.26,157.71,2
1961c3e1272bfeceb05d0b78b5bbfdaf,guarulhos,SP,3,4,896.0,49.43,945.43,236.36,0
2dd1fb6f0e42a2243b8a01e40cd41216,curitiba,PR,4,5,845.89,96.84,942.73,188.55,0
a247197e2e9c19a6a53a6888cb8b660f,sao jose do rio preto,SP,2,2,798.0,143.07,941.07,470.54,0
e5cbe890e679490127e9a390b46bbd20,sao paulo,SP,2,2,908.99,28.72,937.71,468.86,0
2b03ac196f5ed62ac483960fe0fa3b65,sao paulo,SP,7,7,843.1,92.09,935.19,133.6,1
a72c2f59332659e361d647515c698798,flores da cunha,RS,5,6,802.9,131.03,933.93,155.66,0
0d33a55da925bbf1ff02af5f6059fc7f,sao paulo,SP,22,24,547.3,385.61,932.91,38.87,1
5a413ade68e8f8d93071a7f52a64cb9e,sao paulo,SP,14,14,778.9,153.77,932.67,66.62,2
6e864f5c4669eff3d98140a07cc50202,sao paulo,SP,13,13,740.59,191.77,932.36,71.72,1
eba88037e1dca898cd02881f67ced679,sao paulo,SP,6,6,838.1,93.47,931.57,155.26,1
52a52b9f656520e99716f5bc40f661c8,sao carlos,SP,7,8,783.1,148.12,931.22,116.4,0
2c43fb513632d29b3b58df74816f1b06,belo horizonte,MG,3,3,858.0,72.17,930.17,310.06,0
1430239a858e7682bbc43b20758af153,sao paulo,SP,18,23,660.79,268.75,929.54,40.41,0
e1c76f339ebd5460999f25a2aa8c92c5,sao paulo,SP,1,1,899.9,28.8,928.7,928.7,0
5962468f885ea01a1b6a97a218797b0a,curitiba,PR,8,9,791.0,137.04,928.04,103.12,0
11eac105f3f90a9b87b19c89d91e24f3,sao paulo,SP,5,5,802.89,124.94,927.83,185.57,0
32e5635e63cb374eb63afdd242fb6134,rio de janeiro,RJ,1,1,910.0,17.82,927.82,927.82,0
75a4764c108403a7a0575140cb22287c,caxias do sul,RS,5,9,716.9,210.15,927.05,103.01,0
1cd9e0cc1839d55516843def5600816d,sao paulo,SP,5,5,825.0,101.72,926.72,185.34,0
14ee35374a7876217954b5fa08e50463,sao jose do rio preto,SP,6,6,809.0,114.05,923.05,153.84,1
134b867a0f7f8bbe6abf10f91874891e,valinhos,SP,1,1,789.89,132.95,922.84,922.84,0
9c7fd21e0aa159b20da593371f08ff7c,osasco,SP,7,8,798.3,123.5,921.8,115.23,1
4deebb3199eeafb282ae33229144f94b,sao paulo,SP,4,5,779.7,141.79,921.49,184.3,2
a3b42d266fa8afc874b909422ce88582,orlandia,SP,1,6,839.4,81.84,921.24,153.54,0
024b564ae893ce8e9bfa02c10a401ece,sao paulo,SP,2,8,706.4,212.0,918.4,114.8,0
c8cc60ffd415254af5d9b9f34f32c369,sorocaba,SP,8,9,722.2,194.03,916.23,101.8,0
638cba8be1fb599bbb76fd6948351eb3,sao jose dos campos,SP,17,26,598.2,315.67,913.87,35.15,0
ba6b4a237f92479743cf0ca06b67a9ac,rio de janeiro,RJ,8,8,801.89,111.82,913.71,114.21,1
a1bea7061f61f6fdd9a85a6325ba1033,carapicuiba / sao paulo,SP,9,9,810.95,99.93,910.88,101.21,1
1099a00e0ee3a50935e6c2447ca090c5,rio de janeiro,RJ,3,3,849.7,61.13,910.83,303.61,1
39d61be7a92eb77b7da367bd4845bc0e,sao paulo,SP,7,14,700.59,209.03,909.62,64.97,0
7c51de0ab286204ce75ff42bf7c10d92,picarras,SC,4,4,759.0,149.64,908.64,227.16,0
4c61e37f664c3c88aff092aa5ac779d7,niteroi,RJ,7,8,788.31,119.86,908.17,113.52,3
d29ba1220fb8634fa3a107e54497b8a4,sao carlos,SP,9,9,724.94,182.92,907.86,100.87,0
25be943a321c8938947bdaabca979a90,sao bernardo do campo,SP,5,5,769.0,138.55,907.55,181.51,0
c00396cbdd2e088fe4281baa5920aef1,campo magro,PR,1,3,832.41,73.44,905.85,301.95,0
dc64d75cc406bb0697be983831430e60,belo horizonte,MG,4,4,813.0,92.55,905.55,226.39,0
49383af7ab774e4e8f3000f49c83dc4b,taubate,SP,8,12,660.0,242.23,902.23,75.19,0
59cea8e446d3834393058e7e0666b6fb,maringa,PR,10,10,696.6,204.54,901.14,90.11,0
b16d3dadc47d4eb18be3d88bad0775ce,estancia velha,RS,10,11,722.1,178.44,900.54,81.87,1
28ea411b354f14b1a494be4e79f0ce02,sao paulo,SP,6,6,820.0,76.93,896.93,149.49,1
71271995e85f5b8530be99ed54a91b89,porto alegre,RS,8,8,776.0,120.83,896.83,112.1,1
365e4bce19bda0082c3d15d83fdb8bcd,sao caetano do sul,SP,6,7,796.4,98.62,895.02,127.86,0
ef30892870c278497523264be1be2241,araraquara,SP,9,9,783.2,109.34,892.54,99.17,0
0d4c8269e7f0401201794deef160edd6,ribeirao preto,SP,3,4,792.64,99.39,892.03,223.01,0
253f95b3a0e6983ae18aed49fbc2b845,sao paulo,SP,5,5,799.5,91.44,890.94,178.19,0
07de60b03d150fb3ea09eab5da5e4c8b,ibitinga,SP,9,9,719.1,169.9,889.0,98.78,1
312ba1d77e9c332ef21f9598b7f64cd7,guarulhos,SP,9,10,756.0,132.05,888.05,88.81,4
5acd070dd3fe441bbb2ec1f1ede515ee,jundiai,SP,7,8,764.17,122.2,886.37,110.8,3
400f221ab83037c0ea78f1267da9624d,osvaldo cruz,SP,1,1,865.0,20.8,885.8,885.8,0
5f06030071324cc52bf0304014ac7234,marilia,SP,4,4,783.96,100.35,884.31,221.08,0
fd435faa3c0422b60440ea3480d0e77c,joao pessoa,PB,1,1,749.0,133.87,882.87,882.87,0
7a91bf945c6fae0779f1c61ce97fe45c,mesquita,RJ,5,5,799.5,82.57,882.07,176.41,1
5996cddab893a4652a15592fb58ab8db,presidente prudente,SP,1,1,810.0,70.75,880.75,880.75,0
f435898e493ba0356019a0b1cb8b55b1,curitiba,PR,10,12,649.76,230.92,880.68,73.39,0
cd3d09fbe6e3e9ff0c0ac0c300e93ae7,nova odessa,SP,12,12,651.04,229.19,880.23,73.35,1
6e1862e15f33d9994bc25922a85e1efc,rio claro,SP,8,14,732.49,147.47,879.96,62.85,0
014d9a685fd57276679edd00e07089e5,maringa,PR,11,12,729.88,146.93,876.81,73.07,0
ba6ce6de456f6c11d08c17701ba5c26f,sorocaba,SP,6,7,744.35,130.16,874.51,124.93,1
7210cd29727d674c00741e5e387b3ccd,sao paulo,SP,9,13,729.09,145.09,874.18,67.24,4
b7cc6c5e001441ae8cdd5c69a480cbe4,curitibanos,SC,6,6,651.8,220.5,872.3,145.38,0
c7fdb77fdbff3c41981bc52f787e959e,santo andre,SP,10,12,696.32,175.56,871.88,72.66,2
e560e4022d8f7aebf155db95946c5c0f,belo horizonte,MG,2,2,780.0,90.21,870.21,435.11,0
70bf57d811208f8923b41bbd499a67a4,franco da rocha,SP,7,7,780.8,88.93,869.73,124.25,0
f19516b9ff26bfeb091b30108db4ddbd,artur nogueira,SP,5,5,727.6,141.84,869.44,173.89,0
c6218512d16fcac0af02fe92691cf274,contagem,MG,8,8,674.0,194.64,868.64,108.58,1
68ca56ce86830f3d31b1b7ec6a54da3e,guaratuba,PR,6,6,719.59,143.37,862.96,143.83,0
458c6fa920810ce2492da71bc26d9eec,catanduva,SP,2,2,756.76,105.61,862.37,431.19,0
fe1bbc5feda5c8979a8a1b3b2512d5a6,arinos,MG,9,10,724.72,137.53,862.25,86.23,1
9aa388272ee334b6ae07bc73706e254a,muriae,MG,6,7,678.0,183.46,861.46,123.07,0
7bcd7c5f8631701474db233ccf1c094b,sao paulo,SP,11,11,666.0,194.94,860.94,78.27,1
bc503e244f187939d10c92a5c8e378ce,birigui,SP,7,16,637.67,222.13,859.8,53.74,1
aac51c486b672a9850d59f3e84b1cf88,sao paulo,SP,10,13,728.28,131.29,859.57,66.12,0
52956b80ae65fda598f06f6b9943e7a9,maringa,PR,3,3,792.0,66.85,858.85,286.28,1
3d68c634a99a1ba46dbca3967a69c623,nova trento,SC,2,2,594.0,263.7,857.7,428.85,0
6b15924333bd1a741595fe981ea04822,sao caetano do sul,SP,21,21,614.32,240.14,854.46,40.69,2
89a51f50b8095ea78d5768f34c13a76f,brasilia,DF,10,11,677.16,177.1,854.26,77.66,0
bdae679a9b282249bc23b9b69dae9a99,brasilia,DF,6,12,663.15,188.83,851.98,71.0,0
3969863bb8af7f72580b3b1ffd3a17b3,sao paulo,SP,12,13,623.15,226.87,850.02,65.39,0
4a1917ef994878940e1fb03eeb787ad7,brasilia,DF,2,3,768.0,78.62,846.62,282.21,0
be8e909810184b9b19e886129149d8e5,piracicaba,SP,15,15,629.85,216.23,846.08,56.41,3
6bb62a4912377c7bfe7cb17b406bc7e6,jundiai,SP,4,6,739.52,105.87,845.39,140.9,0
8bd0e3abda539b9479c4b44a691be1ec,tres de maio,RS,7,13,596.55,248.79,845.34,65.03,4
9dc79dd988ac42f4d56c340d7048420a,sao paulo,SP,4,4,749.6,94.33,843.93,210.98,0
da03c298e3999e9d828591fc2179d109,sao paulo,SP,4,5,787.7,54.78,842.48,168.5,0
21c62b998a043ebe31161d38f84929fc,fortaleza,CE,4,4,750.49,90.84,841.33,210.33,0
2ba91c7ad80ff88b23b7db823b43c233,itu,SP,6,6,740.4,99.93,840.33,140.06,2
c522be04e020c1e7b79f3acff36513d5,santana de parnaiba,SP,7,7,739.93,98.37,838.3,119.76,2
e73bf2cea7fe4b0b4d287a7568ed1099,chapeco,SC,4,5,737.7,100.13,837.83,167.57,0
236585a4ddb5fea9fa40233e2249ed91,caxias do sul,RS,11,11,649.53,188.14,837.67,76.15,1
7354220fb240bde543b3c40c060d41e7,brasilia,DF,7,7,672.0,165.13,837.13,119.59,0
851773c885feb5e2da3b4f82bc2b17ce,lencois paulista,SP,10,10,585.3,251.83,837.13,83.71,2
43402bdf22aa2310e8f99e2f94f78628,ribeirao pires,SP,4,5,649.95,187.15,837.1,167.42,0
5f7300535881cef3b625fd683cf7d145,canoas,RS,10,11,665.98,170.85,836.83,76.08,0
6524b847b982cd56bb5d4b02b776ee42,campinas,SP,1,2,779.8,55.14,834.94,417.47,2
ac51cac5e20d69ff485a54746488ef48,ribeirao preto,SP,4,4,759.9,73.87,833.77,208.44,0
f9eedec3129e8cc6b6429c42d0808c5b,"rio de janeiro, rio de janeiro, brasil",RJ,2,2,789.8,43.35,833.15,416.58,0
ba6b68b55fe8704377a7d43c8e5c0185,belo horizonte,MG,5,5,739.77,92.45,832.22,166.44,0
2305ab43e846518f58dd9d59f3f54e96,sao paulo,SP,3,3,788.89,42.37,831.26,277.09,0
11742f81550ac064cc9a40f67151d9ad,catanduva,SP,2,2,781.9,49.11,831.01,415.51,0
ad273c9eb54ecb4532de4bf75bae9e4e,curitiba,PR,10,11,645.0,184.75,829.75,75.43,0
de09d00cfc265b8804c7df34075a68fa,sao paulo,SP,3,3,784.0,43.97,827.97,275.99,0
b0b346d3a89f5eb4c2968af3f083cd43,campinas,SP,11,12,614.0,212.6,826.6,68.88,4
55c26bcb609f480eb7868594245febb5,tabatinga,SP,6,6,664.4,161.83,826.23,137.71,0
